sample_name	group	UMAP-1	UMAP-2
BS-082D0	1	-0.2664252175734594	1.6178581164433403
BS-364D0	1	-0.6969722165511205	1.6518289492680474
KT-313D0	2	0.9610643134667323	-0.0539749218867378
KT-412D0	2	-0.03662105936270499	-0.5959356381342964
KT-445D0	1	0.7428930149628565	0.6285545275761528
KT-537D0	2	1.2124000535561488	-1.2347620083735542
KT-538D0	1	1.122455154473965	0.7330409930302544
KT-539D0	1	-1.0965579404280736	2.03783053618211
KT-663D0	1	0.5005200253083155	1.164293472583477
KT-695D0	1	-0.5778394593642309	2.0515815661503716
KT-723D0	2	0.3620293484284327	-1.3500421597407417
JV-015-RAN-IC-M2	2	0.1329423533036158	-1.8715713574336128
BS-007-RAN-01-M3	2	-0.31219991583090567	-1.4911268307612495
BS-007-RAN-02-M3	1	-1.4632702721999242	2.0760938571049614
KT-004-SOC-16-M1	2	-0.3788889302657201	-0.3946111752436714
BS-135-RAN-IC-M3	2	-1.0245970143721654	-1.498593146984394
JV-070-DAV-07-M3	2	0.7526353941513941	-1.2447488858149605
JV-036-SOC-10-M2	2	-0.6137388600752904	-1.3020933224604683
BS-126-RAT-05-M2	2	0.3034913883759425	-0.981773193065937
JV-070-DAV-04-M1	2	-0.7421859158919408	-1.6879022671626167
BS-356-RAN-03-M4	1	-0.01402160066824698	1.1464425967289849
BS-391-RAN-06-M2	2	-0.5598739041731908	-0.7163885189936714
JV-061-MIN-03-M5	2	0.5571868763520167	-0.373618896190937
JV-070-MIN-01-M1	1	-0.01078196901541495	1.8567649767949028
KT-004-SOC-14-M1	2	0.9245965228630946	-0.6693456723139839
JV-089-SOC-04-M1	1	0.22175983052987314	0.5021984026982231
