sample_name	group	UMAP-1	UMAP-2
BS-082D03	2	0.7785840749740593	1.2177122592926022
BS-364D03	1	0.9477372884750359	-0.20560374259948766
KT-193D03	2	0.06978137493133474	0.7014883518218991
KT-247D03	2	-0.278357911109925	0.32390675544738734
KT-312D03	2	-0.8912643671035774	0.1464546680450436
KT-313D03	2	0.8596435308456414	1.642997598648071
KT-347D03	2	-0.9297088861465461	0.6908424854278561
KT-412D03	1	-0.3769573450088508	-0.4457665920257572
KT-417D03	2	-0.5831999063491828	0.9323175907135006
KT-445D03	1	0.026153159141539817	-0.16681876182556188
KT-522D03	2	0.5998907804489129	0.3232468128204342
KT-525D03	1	-0.8817075967788703	-0.8421203136444095
KT-537D03	2	0.38238961696624685	1.518119668960571
KT-538D03	1	0.1593290090560906	-1.6040441036224369
KT-539D03	1	-0.6157364130020149	-1.258710050582886
KT-565D03	2	-0.11497156620025706	1.2293194293975827
KT-663D03	1	0.6747623205184929	-1.097511434555054
KT-695D03	1	0.4757214307785027	-0.6757031917572025
KT-705D03	1	-0.15422670841217112	-1.448383474349976
KT-723D03	1	-0.1478618860244758	-0.981743955612183
