"sample_name","group","PLSDA1","PLSDA2"
"BS-064D0","exp",-1.20016085605632,-1.25018265545505
"BS-035D0","exp",-1.0527560293744,-1.23038794089542
"JV-048D0","exp",0.248092163776408,0.033380236352229
"KT-515D0","exp",1.1603150272733,-1.36285316347231
"KT-926D0","exp",0.287464015506598,0.126671579972876
"JV-148D0","exp",1.48636400047234,-1.61389308579537
"JV-157D0","exp",-0.178490225394903,-1.93639729109856
"KT-193D0","exp",-0.278701058966715,-1.85366140396431
"KT-247D0","exp",-1.27622935188296,-1.2074058297693
"KT-310D0","exp",-1.10614083073099,-0.484614216874794
"KT-347D0","exp",-2.1583405873525,0.227958425987211
"KT-352D0","exp",-1.33983984775949,-1.19829316107883
"KT-417D0","exp",2.2407612857158,0.205750355209446
"KT-434D0","exp",1.65320027543932,-0.408785715474316
"KT-522D0","exp",-1.17311555780636,-1.24469970646988
"KT-525D0","exp",-0.0467140450464199,1.19603431496856
"KT-565D0","exp",-1.10535623826729,-0.404120161433654
"KT-612D0","exp",2.45617931657234,0.239532424076338
"KT-705D0","exp",1.61506650931359,1.67048620601318
"KT-718D0","exp",2.64363491134407,0.156370217380783
"BS-082D0","exp",2.54580608283063,0.0847797570029454
"BS-336D0","exp",2.26302033362387,0.241051750272847
"BS-346D0","exp",2.70204327964075,0.302725620965471
"BS-351D0","exp",2.573428707022,0.275916922728566
"BS-364D0","exp",2.82934860821104,0.157455412285717
"BS-377D0","exp",-1.16467613376236,-0.416763222383241
"JV-138D0","exp",1.65877091298283,-0.508248057695837
"KT-313D0","exp",0.181575030119378,0.0329363044065026
"KT-412D0","exp",-1.95281874975227,0.0560999450214013
"KT-445D0","exp",2.19104055895564,0.270484651793036
"KT-537D0","exp",-2.09430829599305,0.142738960370654
"KT-538D0","exp",2.29172984103127,0.308921572181743
"KT-539D0","exp",0.141792280502603,2.6234915220824
"KT-663D0","exp",2.36854740448896,0.263322732881154
"KT-695D0","exp",2.77846667318017,0.284219454567535
"KT-716D0","exp",2.71943162349283,0.29067743314152
"KT-723D0","exp",-2.15809969391631,0.213140921630307
"KT-771D0","exp",-0.260361069673785,-1.85354650998525
"KT-805D0","exp",2.31220076940489,0.241007541552304
"KT-880D0","exp",2.81063030106039,0.153285201870001
"KT-974D0","exp",2.65718736782441,0.264204292684024
"BS-671D0","exp",-2.47211011227806,0.371794196378484
"JV-015-RAN-IC-M2","ctrl",-2.04730463313578,0.157421401690271
"BS-007-RAN-01-M3","ctrl",-2.03736687330555,0.121522307722087
"BS-007-RAN-02-M3","ctrl",-4.63021501861255,2.62300681224357
"KT-004-SOC-16-M1","ctrl",-4.00976377040472,1.04176216192832
"BS-135-RAN-IC-M3","ctrl",-2.06693431091019,0.192630888548199
"JV-070-DAV-07-M3","ctrl",-2.11556567927131,0.165162716161619
"JV-036-SOC-10-M2","ctrl",-2.07172327118715,0.114513004622594
"BS-126-RAT-05-M2","ctrl",-2.08319052699246,0.171373764545143
"JV-070-DAV-04-M1","ctrl",-2.12627845965089,0.230349160079547
"BS-356-RAN-03-M4","ctrl",1.50372495828727,1.57305700899197
"BS-391-RAN-06-M2","ctrl",-1.04818944671938,-1.36462269493523
"JV-061-MIN-03-M5","ctrl",-1.94558382059559,0.0638366383909836
"JV-070-MIN-01-M1","ctrl",0.0321097181311017,1.73072031050996
"KT-004-SOC-14-M1","ctrl",-2.09684178780092,0.185959495182849
"JV-089-SOC-04-M1","ctrl",-1.05475567360316,-0.467278807613007
