"sample_name","group","PLSDA1","PLSDA2"
"BS-082D0","exp",4.28623386390345,0.173410946943908
"BS-364D0","exp",4.5832182086917,0.201645559993227
"KT-313D0","exp",0.463159745144252,-0.800051823379185
"KT-412D0","exp",-1.3145925847337,-0.963763361147555
"KT-445D0","exp",2.23262186251673,-0.583330235279786
"KT-537D0","exp",-1.64687938770539,-1.73746176401859
"KT-538D0","exp",3.47969579808484,-0.481846922474339
"KT-539D0","exp",4.84595055291335,0.245556255776141
"KT-663D0","exp",3.85043240442714,0.025277081353369
"KT-695D0","exp",4.68734805247507,0.106913884953027
"KT-723D0","exp",-1.17622397881029,-1.73799109646946
"JV-015-RAN-IC-M2","ctrl",-3.15416879609044,0.197890784179771
"BS-007-RAN-01-M3","ctrl",-3.2057930077848,0.302769775983574
"BS-007-RAN-02-M3","ctrl",2.63547873685398,2.60130412959783
"KT-004-SOC-16-M1","ctrl",-2.85017166639736,2.2045103558013
"BS-135-RAN-IC-M3","ctrl",-3.9672292674203,1.32307186738341
"JV-070-DAV-07-M3","ctrl",-2.13982361065479,-1.37031697793399
"JV-036-SOC-10-M2","ctrl",-3.74871422506851,0.607197715781833
"BS-126-RAT-05-M2","ctrl",-1.94314699403711,-1.03237312574794
"JV-070-DAV-04-M1","ctrl",-4.07648663889983,1.62332906916171
"BS-356-RAN-03-M4","ctrl",2.7509525685748,0.27029658772477
"BS-391-RAN-06-M2","ctrl",-1.41630902674934,-0.486241358203981
"JV-061-MIN-03-M5","ctrl",-2.22087949615497,0.536789894901014
"JV-070-MIN-01-M1","ctrl",0.650631798937316,1.75467895440995
"KT-004-SOC-14-M1","ctrl",-1.215400391385,-1.70032478609395
"JV-089-SOC-04-M1","ctrl",-0.389904520630799,-1.28094141319607
