sample_name	group	UMAP-1	UMAP-2
BS-082D10	1	-0.6787106871604918	-1.3513426020741464
BS-364D10	1	-1.2880403876304625	0.27354814261198046
KT-193D10	2	0.28809095621109027	-0.02197657376527784
KT-247D10	1	-0.8473150610923765	0.44255471378564837
KT-312D10	1	-1.452444779872894	-0.5337146952748298
KT-313D10	1	-1.0279586195945738	-0.9099020197987556
KT-347D10	2	1.217587721347809	1.0695067211985587
KT-412D10	2	1.4807069420814516	0.5631121933460236
KT-417D10	2	-0.074589955806732	1.1367783114314078
KT-445D10	2	1.477527153491974	0.007189111411571525
KT-522D10	1	-0.30337499380111677	-1.5598659947514535
KT-525D10	1	-0.010126817226409734	-0.43751768618822096
KT-537D10	2	0.7024986863136293	0.9048895105719567
KT-538D10	1	0.15864969491958636	-0.8676275447010994
KT-539D10	2	-0.5518128752708433	1.039309249818325
KT-565D10	1	-0.3557054877281187	-0.07706968337297437
KT-663D10	1	-0.6721017241477965	-0.47561506778001783
KT-695D10	2	0.9527809739112856	0.42853537350893023
KT-705D10	2	-0.06918071508407575	0.5888853758573532
KT-723D10	2	1.0535199761390688	-0.21967683583498
