"sample_name","group","PLSDA1","PLSDA2"
"BS-082D0","ctrl",-0.876521076484251,0.0309950136971884
"BS-364D0","ctrl",-3.91913291167184,-0.397659120915784
"KT-313D0","ctrl",-0.579653837546433,-3.99239408123563
"KT-412D0","ctrl",-6.42247124345565,-1.9538496873848
"KT-445D0","ctrl",-3.70575712627848,-1.21840799362806
"KT-537D0","ctrl",-3.0462804635192,-0.129010454057408
"KT-538D0","ctrl",-0.940398277912104,0.335302494074958
"KT-539D0","ctrl",-4.30704356541569,0.975156996799274
"KT-663D0","ctrl",-7.40073940262474,2.10655488232359
"KT-695D0","ctrl",-3.72227551478265,-1.25511568203481
"KT-723D0","ctrl",-5.55420028757399,1.25137634836685
"KT-193D0","exp",5.9030321193565,1.9111986677418
"KT-247D0","exp",3.75352353838989,-0.697237572832424
"KT-312D0","exp",5.2967348455131,-2.39788539269807
"KT-347D0","exp",2.05801537725165,2.50999772566606
"KT-417D0","exp",2.54480479135786,2.26083857698583
"KT-522D0","exp",7.41085702353315,-2.59293067195518
"KT-525D0","exp",4.63255958778564,0.681314090695741
"KT-565D0","exp",6.16837702545702,0.952654907162223
"KT-705D0","exp",2.70656939862021,1.61910095322866
